refname,colonisz,invasd,total,alien,nonnative,neobiota,nonindigenous,introduced,naturalized,weed,pest,exotic,n_obs,refnum,invasive_species,trophic_invader,response_var,habitat_type,study_type,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding.Sources,Funding.notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english,yi,vi,control_type,dataset,NMDS1full_text,NMDS2full_text,FWS_NOAA,EPA_USDA_conserv,citationsyr,sentiment
knapp2001,0,0,9832,0,0.000101709,0,0,0.001627339,0,0,0,0.000406835,3,82,several fish spp.,Predator,Abundance,Lake,Manipulative,261,1,0,0,0,1,0,"USDA Pacific Southwest Research Station (Challenge Cost-Share Agreement PSW-95-001-CCS and Cooperative Agreements PSW-96-0007CA and PSW-98-0009CA), National Science Foundation (DEB-9629473)",,Ecological Monographs,General,2001,5.551,2001,USA,0,0,0,0,North America,knapp,1,0.008125,0.136930639,NA,gallardo,-0.924677454,0.824839407,0,1,16.83870968,0.082954456
knapp2001,0,0,9832,0,0.000101709,0,0,0.001627339,0,0,0,0.000406835,3,82,several fish spp.,Predator,Abundance,Lake,Observational,261,1,0,0,0,1,0,"USDA Pacific Southwest Research Station (Challenge Cost-Share Agreement PSW-95-001-CCS and Cooperative Agreements PSW-96-0007CA and PSW-98-0009CA), National Science Foundation (DEB-9629473)",,Ecological Monographs,General,2001,5.551,2001,USA,0,0,0,0,North America,knapp,1,0.136666667,0.1,NA,gallardo,-0.924677454,0.824839407,0,1,16.83870968,0.082954456
kolosovich2012,0,0.00097056,3091,0,0,0,0,0.00032352,0,0,0,0,4,83,Potamopyrgus antipodarum,Filter-collector,Abundance,Lake,Mesocosm,5,1,1,0,0,0,0,"National Science Foundation (EPSCoR), San Francisco Bay Wildlife Society through the Wildlife Ambassador program",,Aquatic Invasions,Invasions,2012,1.136,2012,USA,0,0,0,0,North America,kolosovich,1,-0.421449162,0.651068659,NA,gallardo,-0.169230517,-0.102421876,1,0,1.111111111,0.073512095
kornijow2010,0,0,2891,0,0,0,0,0.000345901,0,0,0,0,1,84,Trapa natans,Primary-producer,Abundance,River,Observational,14,1,0,0,0,0,0,NSF DEB-0414574,,Fundamental and Applied Limnology,Ecosystem,2010,1.108,2010,USA,0,0,0,0,North America,kornijow,1,-5.57,7.31,NA,gallardo,-1.290582064,0.521757671,0,0,2.153846154,0.069251357
kornis2013,0,0.005875203,4936,0,0.000405186,0,0,0,0,0,0,0,1,85,Neogobius melanostomus,Predator,Abundance,River,Observational,26,0,0,1,0,0,0,University of Wisconsin Sea Grant Institute federal grant number NA06OAR4170011 project number R/AI-3,,Diversity and Distributions,Invasions,2013,5.469,2013,USA,0,0,0,0,North America,kornis,1,-0.13,0.05,NA,gallardo,0.623834221,-0.157125397,1,0,7.428571429,0.066005692
kornis2013,0,0.005875203,4936,0,0.000405186,0,0,0,0,0,0,0,2,85,Neogobius melanostomus,Predator,Diversity,River,Observational,26,0,0,1,0,0,0,University of Wisconsin Sea Grant Institute federal grant number NA06OAR4170011 project number R/AI-3,,Diversity and Distributions,Invasions,2013,5.469,2013,USA,0,0,0,0,North America,kornis,1,0.505,0.158113883,NA,gallardo,0.623834221,-0.157125397,1,0,7.428571429,0.066005692
krakowiak2008,0,0.001017087,4916,0,0,0,0,0,0,0,0,0,2,86,Neogobius melanostomus,Predator,Abundance,River,Observational,43,0,0,0,0,0,0,Buffalo State College faculty senate research award,,Journal of Great Lakes Research,Ecosystem,2008,1.393,2008,USA,0,0,0,0,North America,krakowiak,1,-0.142285714,0.512138374,NA,gallardo,-0.147249257,-0.207979072,0,0,5.058823529,0.093927107
krakowiak2008,0,0.001017087,4916,0,0,0,0,0,0,0,0,0,4,86,Neogobius melanostomus,Predator,Diversity,River,Observational,43,0,0,0,0,0,0,Buffalo State College faculty senate research award,,Journal of Great Lakes Research,Ecosystem,2008,1.393,2008,USA,0,0,0,0,North America,krakowiak,1,-0.765175269,0.393402382,NA,gallardo,-0.147249257,-0.207979072,0,0,5.058823529,0.093927107
krakowiak2008,0,0.001017087,4916,0,0,0,0,0,0,0,0,0,1,86,Neogobius melanostomus,Predator,Physiochemistry,River,Observational,43,0,0,0,0,0,0,Buffalo State College faculty senate research award,,Journal of Great Lakes Research,Ecosystem,2008,1.393,2008,USA,0,0,0,0,North America,krakowiak,1,0.49,0.53,NA,gallardo,-0.147249257,-0.207979072,0,0,5.058823529,0.093927107
kuhns1999,0,0.000312989,3195,0,0,0,0,0.000312989,0,0,0,0.000312989,2,87,Dreissena polymorpha,Filter-collector,Abundance,Lake,Manipulative,126,0,0,1,1,0,0,"National Oceanic and Atmospheric Administration through Purdue University (Grant 643-1494-01), U.S. Environmental Protection AgencyäóîGreat Lakes National Program Office (Grant GL98133)",,Journal of Great Lakes Research,Ecosystem,1999,0.53,1999,USA,0,1,0,0,North America,kuhns,1,0.872430939,0.558213409,NA,gallardo,-0.732012391,-0.663559014,1,1,7.2,0.071231148
kuhns1999,0,0.000312989,3195,0,0,0,0,0.000312989,0,0,0,0.000312989,2,87,Neogobius melanostomus,Predator,Abundance,Lake,Manipulative,126,0,0,1,1,0,0,"National Oceanic and Atmospheric Administration through Purdue University (Grant 643-1494-01), U.S. Environmental Protection AgencyäóîGreat Lakes National Program Office (Grant GL98133)",,Journal of Great Lakes Research,Ecosystem,1999,0.53,1999,USA,0,0,0,0,North America,kuhns,1,0.094949495,0.49685882,NA,gallardo,-0.732012391,-0.663559014,1,1,7.2,0.071231148
ladrera2015,0,0.000922509,4336,0,0,0,0,0,0,0,0,0.000461255,1,166,Didymosphenia geminata,Primary-producer,Abundance,River,Observational,5,0,0,0,0,0,0,NA,,River Research and Applications,Conservation,2015,1.98,2015,Spain,0,0,0,0,Europe,ladrera,0,-0.277256863,0.673072614,uninvaded,new,-0.659640158,-0.143506225,0,0,3.333333333,0.230549686
ladrera2015,0,0.000922509,4336,0,0,0,0,0,0,0,0,0.000461255,2,166,Didymosphenia geminata,Primary-producer,Diversity,River,Observational,5,0,0,0,0,0,0,NA,,River Research and Applications,Conservation,2015,1.98,2015,Spain,0,0,0,0,Europe,ladrera,0,-5.195623956,1.216198717,uninvaded,new,-0.659640158,-0.143506225,0,0,3.333333333,0.230549686
lancelotti2016,0,0,2769,0,0,0,0,0.001083424,0,0,0,0.001444565,12,167,Oncorhynchus mykiss,Predator,Abundance,Lake,Observational,1,1,0,0,0,0,1,"(1) Consejo Nacional de Ciencia y Tecnica (CONICET), (2) Aves Argentinas (AOP), (3) Ambiente Sur (Argentina), (4) Fondo de Conservacií_n Ambiental (FOCA): Banco Galicia, (5) Conservation, Research, and Education Opportunities International (CREOI), (6) International Conservation Fund of Canada, (7) Agencia Nacional de Promocion Cientifica y Technologica (PICT 2013-0794)",,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2016,2.415,2015,Argentina,0,0,0,0,Central and South America,lancelotti,0,-0.653949504,0.166817192,uninvaded,new,-0.546170481,0.547577291,0,1,2,0.095484197
larochelle2015,0,0.000502008,5976,0,0,0,0,0.000167336,0,0,0,0.000167336,5,169,Phragmites australis,Primary-producer,Abundance,River,Observational,2,1,1,0,1,0,1,"(1) Natural Sciences and Engineering Research Council of Canada (NSERC), (2) Minist ere du Developpement durable, de läó»Environnement, de la Faune et des Parcs du Quebec (Canada), (3) Canadian Wildlife Service (Environment Canada) ",,Transactions of the American Fisheries Society,General,2015,1.469,2015,Canada,0,0,1,0,North America,larochelle,1,-0.100460975,0.102165159,native species,new,-0.364698672,-0.226725248,1,1,1.333333333,0.097710331
latini2004,0,0.000286451,3491,0.015754798,0,0,0,0.000572902,0,0,0,0,3,88,several fish spp.,Predator,Diversity,Lake,Observational,162,1,1,0,0,0,1,"Fundacao de Coordenacao de Aperfeicoamento de Pessoal de NÛ±vel Superior (CAPES), UFMG, UNESP, Conselho Nacional de Pesquisa (CNPq), US Fish and Wildlife Service, Ramsar Convention on Wetlands",,Fisheries Management and Ecology,Conservation,2004,0.471,2004,Brazil,0,0,0,0,Central and South America,latini,0,-2.327228666,0.829113533,NA,gallardo,0.635848457,0.790960594,1,1,12.96,0.05606759
leal-florez2008,0,0,3789,0,0.003694906,0,0,0.000791766,0,0,0,0,2,89,Oreochromis niloticus,Omnivore,Diversity,Estuary,Observational,11,0,0,1,0,0,0,"INVEMAR, COLFUTURO-DAAD",,Bulletin of Marine Science,General,2008,0.929,2008,Germany,0,0,0,0,Europe,leal-florez,0,-0.114545455,0.165144565,NA,gallardo,0.574625699,0.926599081,1,0,1.294117647,0.113157927
lejart2011,0.000186012,0.00093006,5376,0.000186012,0,0,0.000186012,0.001488095,0,0,0.000186012,0.000372024,2,90,Crassostrea gigas,Filter-collector,Abundance,Estuary,Observational,27,0,0,0,1,0,0,"Rí©gion Bretagne, MinistíÂre de l'Ecologie et du Dí©veloppement durable",,Journal of Sea Research,Ecosystem,2011,2.598,2011,France,0,0,0,0,Europe,lejart,0,2.986734007,0.773335075,NA,gallardo,-0.204409916,0.207761358,0,1,4.909090909,0.1155778
lejart2011,0.000186012,0.00093006,5376,0.000186012,0,0,0.000186012,0.001488095,0,0,0.000186012,0.000372024,2,90,Crassostrea gigas,Filter-collector,Diversity,Estuary,Observational,27,0,0,0,1,0,0,"Rí©gion Bretagne, MinistíÂre de l'Ecologie et du Dí©veloppement durable",,Journal of Sea Research,Ecosystem,2011,2.598,2011,France,0,0,0,0,Europe,lejart,0,9.210505051,1.933855729,NA,gallardo,-0.204409916,0.207761358,0,1,4.909090909,0.1155778
leroy2014,0,0,3377,0,0,0,0,0,0,0,0,0,1,179,Elymus athericus,Primary-producer,Abundance,Estuary,Observational,3,0,0,0,0,0,0,NA,,Ecological Indicators,Conservation,2014,3.444,2014,France,0,0,0,0,Europe,leroy,0,-1.635011078,0.222359609,native species,new,0.283683636,-0.78591028,0,0,1.2,0.122778995
leroy2014,0,0,3377,0,0,0,0,0,0,0,0,0,1,179,Elymus athericus,Primary-producer,Diversity,Estuary,Observational,3,0,0,0,0,0,0,NA,,Ecological Indicators,Conservation,2014,3.444,2014,France,0,0,0,0,Europe,leroy,0,-0.26039644,0.168079298,native species,new,0.283683636,-0.78591028,0,0,1.2,0.122778995
leyse2004,0,0.00023116,4326,0,0.00023116,0,0.000462321,0.002080444,0,0,0,0.000462321,4,91,Gambusia affinis,Omnivore,Abundance,Lake,Mesocosm,59,0,0,0,1,0,1,"North Salinas Valley Mosquito Abatement District, University of California Mosquito Research Program, San Joaquin Mosquito and Vector Control District (SJMVCD), EPA Fellowship Number U-91580401",,Biological Conservation,Conservation,2004,2.166,2004,USA,0,0,0,0,North America,leyse,1,-0.783951393,0.536326482,NA,gallardo,-0.287879704,0.826441262,0,1,4.72,0.129020574
liang2016,0,0.003052164,3604,0,0.000277469,0,0,0.000832408,0,0,0,0.004162042,3,180,Spartina alterniflora,Primary-producer,Abundance,Estuary,Observational,1,1,0,0,0,0,0,"(1) Natural Science Foundation (China) (40771203, 40871243, 41101230), (2) Program for Innovative Research Team in University (China) (IRT13078)",,Aquatic Botany,Ecosystem,2016,1.846,2015,China,0,0,0,1,Asia,liang,0,-2.514318636,0.234651213,uninvaded,new,0.568646799,0.016272603,0,0,2,0.093210631
lishawa2014,0,0.003626839,4963,0,0,0,0,0,0,0,0,0,2,181,Typha x glauca,Primary-producer,Abundance,Lake,Mesocosm,7,1,0,0,0,0,0,"(1) NSF DGE0343372, (2) NSF REU 0851421, (3) Loyola University Chicago",,Aquatic Sciences,General,2014,2.706,2014,USA,0,0,0,0,North America,lishawa,1,-1.176154725,0.342561706,native species,new,0.454024815,-0.092665539,0,0,2.8,0.087557482
lishawa2014,0,0.003626839,4963,0,0,0,0,0,0,0,0,0,4,181,Typha x glauca,Primary-producer,Physiochemistry,Lake,Mesocosm,7,1,0,0,0,0,0,"(1) NSF DGE0343372, (2) NSF REU 0851421, (3) Loyola University Chicago",,Aquatic Sciences,General,2014,2.706,2014,USA,0,0,0,0,North America,lishawa,1,0.470373415,0.228242063,native species,new,0.454024815,-0.092665539,0,0,2.8,0.087557482
lishawa2015,0,0.003876853,4385,0,0,0,0,0,0,0.000684151,0,0,2,182,Typha x glauca,Primary-producer,Diversity,Lake,Manipulative,6,0,0,0,1,0,1,US Environmental Protection Agency Great Lakes Restoration Initiative (GL-00E00545),,Restoration Ecology,Conservation,2015,1.891,2015,USA,0,0,0,0,North America,lishawa,1,-3.856457252,0.616346436,low invader abundance,new,0.370866241,-0.059344882,0,1,4,0.137416264
lodge1994,0,0.000111707,8952,0,0,0,0,0.000223414,0,0,0.000111707,0,3,92,Orconectes rusticus,Omnivore,Abundance,Lake,Manipulative,397,1,0,0,0,0,0,"NSF grant 8500775, NSF grant 8907407, NSF grant 8500773",,Ecology,General,1994,3.139,1999,USA,0,0,0,0,North America,lodge,1,-0.907444519,0.461132199,NA,gallardo,-1.251121828,-0.244954464,0,0,17.64444444,0.046564395
long2015,0,0.001373357,5097,0,0,0,0,0.000980969,0,0,0,0,1,206,Didemnum vexillum,Filter-collector,Abundance,Estuary,Observational,0,0,0,1,0,0,1,"(1) Lerner Gray Memorial Fund of the American Museum of Natural History, (2) Pacific Coast Science and Learning Center, Point Reyes National Seashore (US National Parks Service), (3) UC Davis Graduate Fellowship, (4) Bodega Marine Laboratory Fellowship (UC Davis)",,Journal of Experimental Marine Biology and Ecology,Ecosystem,2015,1.796,2015,USA,0,0,0,0,North America,long,1,0.679825303,0.211554061,no species,new,-0.439987896,-0.550506119,1,1,0,0.087725286
lozano2001,0,0,4191,0,0,0,0,0,0,0,0,0,2,93,Dreissena spp.,Filter-collector,Abundance,Lake,Observational,124,0,0,0,0,0,0,none listed,,Canadian Journal of Fisheries and Aquatic Sciences,Conservation,2001,1.658,2001,USA,0,1,0,0,North America,lozano,1,-0.415866667,0.267332502,NA,gallardo,-0.803007,-0.421146296,0,0,8,0.0411193
maceda2016,0,0.001349528,5187,0,0,0,0,0,0,0.000385579,0,0,5,208,Arundo donax,Primary-producer,Diversity,River,Observational,3,1,0,0,0,0,0,Severo Ochoa Program for Centres of Excellence (Spain) (SEV-2012-0262),,Biological Invasions,Invasions,2016,2.855,2015,Spain,0,0,0,0,Europe,maceda,0,-1.308058167,0.192375112,native species,new,0.635871442,-0.125604803,0,0,6,0.02346101
maclennan2015,0,0.001624507,4309,0,0.005105593,0,0,0.003016941,0,0,0,0,2,209,Oncorhynchus mykiss,Predator,Abundance,Lake,Mesocosm,4,1,0,0,0,0,0,"(1) Natural Sciences and Engineering Research Council of Canada (NSERC), (2) Alberta Ingenuity (Canada)",,Freshwater Biology,Ecosystem,2015,2.933,2015,Canada,0,0,0,0,North America,maclennan,1,1.014579606,0.340782057,no species,new,0.277066203,0.600114922,0,0,2.666666667,0.058911022
maezono2004,0,0.000542005,1845,0.000542005,0,0,0,0.002710027,0,0,0,0.013550136,1,94,Micropterus salmoides,Predator,Abundance,Lake,Observational,41,0,1,0,0,0,0,The Ito Foundation for the Promotion of Ichthyology,,Ecological Research,General,2004,1.937,2004,Japan,0,0,0,0,Asia,maezono,0,-2.1,0.5,NA,gallardo,0.623436432,0.983460425,1,0,3.28,0.009079617
maezono2004,0,0.000542005,1845,0.000542005,0,0,0,0.002710027,0,0,0,0.013550136,1,94,Micropterus salmoides,Predator,Diversity,Lake,Observational,41,0,1,0,0,0,0,The Ito Foundation for the Promotion of Ichthyology,,Ecological Research,General,2004,1.937,2004,Japan,0,0,0,0,Asia,maezono,0,-0.92,0.34,NA,gallardo,0.623436432,0.983460425,1,0,3.28,0.009079617
mantovani2006,0,0.000392157,2550,0,0,0,0,0,0,0,0,0,1,95,Tapes philippinarum,Filter-collector,Abundance,Estuary,Manipulative,6,0,1,0,0,1,0,"MiPAF, Italian Ministry for Agricultural and Forest Policies, VI Triennial Programme for Fishery and Aquaculture",,ICES Journal of Marine Science,General,2006,1.469,2006,Italy,0,0,0,0,Europe,matovani,0,-0.17,0.34,NA,gallardo,-1.215828429,0.147027631,1,1,0.571428571,0.54194482
mantovani2006,0,0.000392157,2550,0,0,0,0,0,0,0,0,0,1,95,Tapes philippinarum,Filter-collector,Diversity,Estuary,Manipulative,6,0,1,0,0,1,0,"MiPAF, Italian Ministry for Agricultural and Forest Policies, VI Triennial Programme for Fishery and Aquaculture",,ICES Journal of Marine Science,General,2006,1.469,2006,Italy,0,0,0,0,Europe,matovani,0,0.22,0.34,NA,gallardo,-1.215828429,0.147027631,1,1,0.571428571,0.54194482
marks2010,0,0.000973331,5137,0,0.003114658,0,0,0.000194666,0,0.000389332,0,0.021413276,2,96,several fish spp.,Predator,Abundance,River,Manipulative,34,1,1,0,0,0,1,(1)NSF (2) Arizona Game and Fish Department-Heritage Program (3) Nina Mason Pulliam Charitable Trust (4) Ecological Restoration Institute (5) Merriam Power Center for Environmental Research ,SGER and DEB0543612,Restoration Ecology,Conservation,2009,1.502,2009,USA,0,0,0,0,North America,marks,1,-2.622917595,1.056257207,NA,gallardo,0.881884242,0.954693737,1,1,4.533333333,0.083809062
marks2010,0,0.000973331,5137,0,0.003114658,0,0,0.000194666,0,0.000389332,0,0.021413276,1,96,several fish spp.,Predator,Abundance,River,Observational,34,1,1,0,0,0,1,(1)NSF (2) Arizona Game and Fish Department-Heritage Program (3) Nina Mason Pulliam Charitable Trust (4) Ecological Restoration Institute (5) Merriam Power Center for Environmental Research ,SGER and DEB0543614,Restoration Ecology,Conservation,2009,1.502,2009,USA,0,0,0,0,North America,marks,1,-4.51,5.11,NA,gallardo,0.881884242,0.954693737,1,1,4.533333333,0.083809062
mathers2016,0,0.005398816,5742,0,0.001741553,0,0,0.000174155,0,0,0,0,9,195,Pacifastacus leniusculus,Omnivore,Abundance,River,Observational,1,0,0,0,1,0,0,"Glendonbrook doctoral studentship, Environment Agency",,Science of the Total Environment,General,2016,3.976,2015,UK,0,0,0,0,Europe,mathers,1,-0.165484273,0.179186458,before-after invasion,new,0.813818783,-0.373639405,0,1,2,-0.049055198
matsuzaki2009,0,0.001599431,5627,0.000710858,0.000177715,0,0,0.000888573,0,0,0,0,4,97,Cyprinus carpio,Omnivore,Abundance,Lake,Manipulative,139,1,0,0,0,0,0,"Ministry of Education, Culture, Sports, Science and Technology of Japan (Grants in Aids)",N. Takamura (No. 15570025) and S. Matsuzaki (No. 1811493) ,Oecologia,General,2008,2.833,2008,Japan,1,0,0,0,Asia,matsuzaki,0,0.964350002,0.555972752,NA,gallardo,-0.149662575,-0.021747217,0,0,16.35294118,0.022764269
matsuzaki2009,0,0.001599431,5627,0.000710858,0.000177715,0,0,0.000888573,0,0,0,0,4,97,Cyprinus carpio,Omnivore,Physiochemistry,Lake,Manipulative,139,1,0,0,0,0,0,"Ministry of Education, Culture, Sports, Science and Technology of Japan (Grants in Aids)",N. Takamura (No. 15570025) and S. Matsuzaki (No. 1811493) ,Oecologia,General,2008,2.833,2008,Japan,1,0,0,0,Asia,matsuzaki,0,-0.029038875,0.704734751,NA,gallardo,-0.149662575,-0.021747217,0,0,16.35294118,0.022764269
matsuzaki2009,0,0.001599431,5627,0.000710858,0.000177715,0,0,0.000888573,0,0,0,0,1,97,Procambarus clarkii,Omnivore,Abundance,Lake,Manipulative,139,1,0,0,0,0,0,"Ministry of Education, Culture, Sports, Science and Technology of Japan (Grants in Aids)",N. Takamura (No. 15570025) and S. Matsuzaki (No. 1811493) ,Oecologia,General,2008,2.833,2008,Japan,0,0,0,0,Asia,matsuzaki,0,1.66,1.26,NA,gallardo,-0.149662575,-0.021747217,0,0,16.35294118,0.022764269
matsuzaki2009,0,0.001599431,5627,0.000710858,0.000177715,0,0,0.000888573,0,0,0,0,4,97,Procambarus clarkii,Omnivore,Physiochemistry,Lake,Manipulative,139,1,0,0,0,0,0,"Ministry of Education, Culture, Sports, Science and Technology of Japan (Grants in Aids)",N. Takamura (No. 15570025) and S. Matsuzaki (No. 1811493) ,Oecologia,General,2008,2.833,2008,Japan,0,0,0,0,Asia,matsuzaki,0,0.043822634,0.517882404,NA,gallardo,-0.149662575,-0.021747217,0,0,16.35294118,0.022764269
mazerolle2014,0,0.001242677,5633,0,0,0,0,0,0,0.000177525,0,0.001775253,1,196,Phragmites australis,Primary-producer,Abundance,Lake,Observational,8,1,1,0,0,0,1,"National Sciences and Engineering Research Council (NSERC), Fonds QueŒÇbeŒÇcois pour la recherche en nature et technologie (FQRNT), Ducks Unlimited Canada, Canadian Wildlife Service, Quebec department of natural resources and wildlife (MRNF)",,Wetlands Ecology and Management,Conservation,2014,1.274,2014,Canada,0,0,1,0,North America,mazerolle,1,0.997195784,0.089943994,uninvaded,new,0.277478819,-0.544630802,1,1,3.2,0.112937921
mckinnon2009,0,0.003018542,4638,0,0,0,0,0,0,0,0,0,6,98,Caulerpa taxifolia,Primary-producer,Abundance,Estuary,Observational,44,0,0,0,0,0,0,NA,NA,Marine Ecology Progress Series,Ecosystem,2009,2.088,2009,Australia,0,0,0,0,Australia and New Zealand,mckinnon,1,-0.711906478,0.28259668,NA,gallardo,0.465574372,-0.213195235,0,0,5.866666667,0.069909998
mckinnon2009,0,0.003018542,4638,0,0,0,0,0,0,0,0,0,6,98,Caulerpa taxifolia,Primary-producer,Diversity,Estuary,Observational,44,0,0,0,0,0,0,NA,NA,Marine Ecology Progress Series,Ecosystem,2009,2.088,2009,Australia,0,0,0,0,Australia and New Zealand,mckinnon,1,-0.651311498,0.255505246,NA,gallardo,0.465574372,-0.213195235,0,0,5.866666667,0.069909998
mckinnon2009,0,0.003018542,4638,0,0,0,0,0,0,0,0,0,1,98,Caulerpa taxifolia,Primary-producer,Physiochemistry,Estuary,Observational,44,0,0,0,0,0,0,NA,NA,Marine Ecology Progress Series,Ecosystem,2009,2.088,2009,Australia,0,0,0,0,Australia and New Zealand,mckinnon,1,-0.07,0.4,NA,gallardo,0.465574372,-0.213195235,0,0,5.866666667,0.069909998
mcshane2007,0.000138083,0.004280585,7242,0,0.002623585,0,0,0,0,0,0,0,20,55,Agosia chrysogater,Predator,Abundance,River,Manipulative,1,0,0,0,0,0,1,New Mexico Water Resources Research Institute,NA,NA,NA,NA,NA,NA,USA,0,0,0,0,North America,mcshane,1,-0.675523621,0.152552629,NA,gallardo,0.753041371,0.201823157,0,1,0,-0.032128121
menezes2011,0,0.000325839,3069,0.000325839,0.000325839,0,0,0.000977517,0,0,0,0.002606712,6,99,Cichla ocellaris,Predator,Abundance,Lake,Observational,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe (9) CLEAR ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0,0.569868657,0.302197774,NA,gallardo,0.118864485,0.25315631,0,1,3.111111111,0.061195025
menezes2011,0,0.000325839,3069,0.000325839,0.000325839,0,0,0.000977517,0,0,0,0.002606712,3,99,Cichla ocellaris,Predator,Diversity,Lake,Observational,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0,0.023319838,0.440555409,NA,gallardo,0.118864485,0.25315631,0,1,3.111111111,0.061195025
menezes2011,0,0.000325839,3069,0.000325839,0.000325839,0,0,0.000977517,0,0,0,0.002606712,3,99,Cichla ocellaris,Predator,Physiochemistry,Lake,Observational,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0,0.728318401,0.451049775,NA,gallardo,0.118864485,0.25315631,0,1,3.111111111,0.061195025
meyerson2000,0,0,253,0,0,0,0,0,0,0,0,0,1,100,Phragmites australis,Primary-producer,Diversity,Lake,Observational,312,0,0,1,0,0,1,(1) The Nature Conservancy (2) Marsh Ecology Research Program (3) Connecticut Sea Grant College Program and New Jersey Public Service and Gas Company,"(1) Connecticut Chapter, Long Island Sound Fund (2) Grant #98-26 (Administered by Academy of Natural Sciences",Wetlands Ecology and Management,Conservation,2000,1.29,2011,USA,0,0,1,0,North America,meyerson,1,-1.7,0.51,NA,gallardo,-1.660762939,0.365896837,1,1,18.90909091,0.112802856
michelan2010,0,0.002024291,3952,0,0,0,0,0,0,0,0,0.00354251,4,101,Urochloa sumquadripara,Primary-producer,Diversity,Lake,Observational,44,1,0,0,0,0,0,(1) Brazilian Council of Research (2) 'Coordencao de Aperfeicoamento de Pessoal de Nivel Superior (CAPES),"(1) CNPq/MCT through the Long-Term Ecological Research Program, site number 6 and Itaipu Binacional also the Research Productivity Grant. ",Freshwater Biology,Ecosystem,2010,2.717,2010,Brazil,0,0,0,0,Central and South America,michelan,0,-1.716349607,0.349945143,NA,gallardo,0.175671542,0.232906835,0,0,6.769230769,0.111065024
mines2013,0,0.000707089,5657,0.000176772,0,0,0,0,0,0,0,0,1,102,Bythotrephes longimanus,Predator,Abundance,Lake,Observational,3,1,0,0,0,1,0,(1) Australian Researc Council Discovery Project Grant (2) The Canadian Aquatic Invasive Species Network of the National Sciences and Engineering Research Council of Canada (3) Robert and Maude Gledden Postgraduate and Samaha Research Scholarships of The University of Western Australia. ,(1) Grant DP0664751,Limnology and Oceanography,General,2013,1.425,2013,Australia,0,0,0,0,Australia and New Zealand,mines,1,-0.79,0.25,NA,gallardo,0.421523017,-0.580753463,0,1,0.857142857,0.037810726
miranda2014,0,0.001939864,3093,0.002263175,0,0,0,0.000969932,0,0,0,0,3,197,Tarebia granifera,Omnivore,Abundance,Lake,Observational,5,1,0,1,0,0,0,"National Research Foundation South Africa (NRF), Marine and Coastal Management",,African Invertebrates,General,2014,0.464,2014,South Africa,0,0,0,0,Africa,miranda,1,1.727197732,0.448961869,before-after invasion,new,0.733258145,-0.214616291,1,0,2,0.053346109
miranda2014,0,0.001939864,3093,0.002263175,0,0,0,0.000969932,0,0,0,0,6,197,Tarebia granifera,Omnivore,Diversity,Lake,Observational,5,1,0,1,0,0,0,"National Research Foundation South Africa (NRF), Marine and Coastal Management",,African Invertebrates,General,2014,0.464,2014,South Africa,0,0,0,0,Africa,miranda,1,-0.668186348,0.288549088,before-after invasion,new,0.733258145,-0.214616291,1,0,2,0.053346109
mitchell2011,0,0.005557761,2519,0,0,0,0,0,0,0,0,0.000396983,3,103,Typha glauca,Primary-producer,Diversity,Lake,Observational,29,0,0,1,0,0,0,NOAA Illinois-Indiana Sea Grant Program,Grant No. 2006-02560-05,Wetlands,Ecosystem,2011,1.07,2011,USA,0,0,0,0,North America,mitchell,1,-1.513628319,0.248891347,NA,gallardo,0.862422974,-0.270392778,1,0,5.272727273,-0.012778921
