sort_num,refnum,refname,invasive_species,trophic_invader,response_var,response_fxnlgrp,habitat_type,study_type,es_num,es_num2,smd,var,SMD calculation notes,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding Sources,Funding notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english
501,123,schilling2009,Salvelinus fontinalis,Predator,Abundance,Benthic Invertebrates,Lake,Observational,305,217,-1.52,0.34,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
502,123,schilling2009,Salvelinus fontinalis,Predator,Abundance,Benthic Invertebrates,Lake,Observational,305,217,-2.19,0.45,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
503,123,schilling2009,Salvelinus fontinalis,Predator,Abundance,Benthic Invertebrates,Lake,Observational,305,217,-0.96,0.29,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
505,123,schilling2009,Salvelinus fontinalis,Predator,Abundance,Benthic Invertebrates,Lake,Observational,305,217,-5.39,11.4,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
506,123,schilling2009,Salvelinus fontinalis,Predator,Abundance,Benthic Invertebrates,Lake,Observational,305,217,-7.48,12.67,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
504,123,schilling2009,Salvelinus fontinalis,Predator,Diversity,Benthic Invertebrates,Lake,Observational,306,218,-7.38,20.64,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
507,123,schilling2009,Salvelinus fontinalis,Predator,Diversity,Benthic Invertebrates,Lake,Observational,306,218,-29.74,190.51,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
544,123,schilling2009,several fish spp.,Predator,Abundance,Benthic Invertebrates,Lake,Observational,307,219,-1.72,0.44,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
545,123,schilling2009,several fish spp.,Predator,Abundance,Benthic Invertebrates,Lake,Observational,307,219,-0.82,0.32,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
546,123,schilling2009,several fish spp.,Predator,Abundance,Benthic Invertebrates,Lake,Observational,307,219,-2.35,0.56,,29,1,1,0,0,0,1,"Maine Department of Inland Fisheries and Wildlife, the Maine Outdoor Heritage Fund, the National Science Foundation, the USGS-Maine Cooperative Fish and Wildlife Research Unit and University of Maine",,Biological Conservation,Conservation,2009,3.167,2009,USA,0,0,0,0,North America,schilling,1
610,124,schooler2006,Lythrum salicaria,Primary-producer,Diversity,Macrophytes,Lake,Observational,308,220,-2.44,1.95,,65,0,0,0,0,1,1,"Oregon Department of Agriculture: Noxious Weed Board, Lower Columbia River Estuary Partnership, USDI-FWS, Port of Portland, Portland Metro Parks and Greenspaces, Bonneville Power Administration and the Columbia Slough Watershed Council",,Diversity and Distributions,Invasions,2006,3.441,2006,USA,0,0,0,0,North America,schooler,1
611,124,schooler2006,Lythrum salicaria,Primary-producer,Diversity,Macrophytes,Lake,Observational,308,220,-1.72,1.3,,65,0,0,0,0,1,1,"Oregon Department of Agriculture: Noxious Weed Board, Lower Columbia River Estuary Partnership, USDI-FWS, Port of Portland, Portland Metro Parks and Greenspaces, Bonneville Power Administration and the Columbia Slough Watershed Council",,Diversity and Distributions,Invasions,2006,3.441,2006,USA,0,0,0,0,North America,schooler,1
273,125,scott2012,Hypostomus plecostomus,Omnivore,Abundance,Phytoplankton,River,Manipulative,309,221,-5,3.41,Fig. 2a (-S)?,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
275,125,scott2012,Hypostomus plecostomus,Omnivore,Abundance,Phytoplankton,River,Manipulative,309,221,-0.47,0.53,Fig. 2b (-S)?,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
277,125,scott2012,Hypostomus plecostomus,Omnivore,Abundance,Phytoplankton,River,Manipulative,309,221,-2.09,1.01,Fig. 2a (+S)?,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
279,125,scott2012,Hypostomus plecostomus,Omnivore,Abundance,Phytoplankton,River,Manipulative,309,221,-1.51,0.77,Fig. 2b (+S)?,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
274,125,scott2012,Hypostomus plecostomus,Omnivore,Physiochemistry,OM,River,Manipulative,310,222,-6.72,5.76,Fig. 2c (-S)?,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
276,125,scott2012,Hypostomus plecostomus,Omnivore,Physiochemistry,OM,River,Manipulative,310,222,1.19,0.66,Fig. 2d (-S)?,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
278,125,scott2012,Hypostomus plecostomus,Omnivore,Physiochemistry,OM,River,Manipulative,310,222,-0.04,0.5,Fig. 2c (+S)?,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
280,125,scott2012,Hypostomus plecostomus,Omnivore,Physiochemistry,OM,River,Manipulative,310,222,-0.79,0.57,Fig. 2d (+S)?,7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
281,125,scott2012,Hypostomus plecostomus,Omnivore,Physiochemistry,OM,River,Manipulative,310,222,-10.25,12.73,Fig. 2e? (inorganic matter),7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
282,125,scott2012,Hypostomus plecostomus,Omnivore,Physiochemistry,OM,River,Manipulative,310,222,1.55,0.78,Fig. 2f? (inorganic matter),7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
283,125,scott2012,Hypostomus plecostomus,Omnivore,Physiochemistry,OM,River,Manipulative,310,222,-0.05,0.5,Fig. 2e? (inorganic matter),7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
284,125,scott2012,Hypostomus plecostomus,Omnivore,Physiochemistry,OM,River,Manipulative,310,222,-0.82,0.58,Fig. 2f? (inorganic matter),7,1,1,0,0,0,0,Texas State University Research Enhancement Program grant and Texas Parks and Wildlife State Wildlife Grant to YZ and WHN,,Aquatic Sciences,General,2012,2.602,2012,USA,0,0,0,0,North America,scott,1
163,126,zhu2007,Dreissena polymorpha,Filter-collector,Abundance,Macrophytes,Lake,Observational,311,223,-0.63,0.15,,9,0,0,1,0,0,0,(1) New York Sea Grant (project R/CE-20),NA,Journal of Aquatic Plant Management,Conservation,2007,0.659,2007,USA,0,1,0,0,North America,zhu,1
164,126,zhu2007,Dreissena polymorpha,Filter-collector,Abundance,Macrophytes,Lake,Observational,311,223,0.81,0.16,,9,0,0,1,0,0,0,(1) New York Sea Grant (project R/CE-20),NA,Journal of Aquatic Plant Management,Conservation,2007,0.659,2007,USA,0,1,0,0,North America,zhu,1
262,127,shulse2013,Gambusia affinis,Omnivore,Abundance,Benthic Invertebrates,Lake,Manipulative,312,224,-1.38,0.39,,14,0,0,0,1,0,1,"United States Environmental Protection Agency Region VII Grant CD-98769101-0, a Missouri Department of Conservation Wildlife Diversity Fund Grant and a Missouri Department of Transportation Research and Development Grant (RI 07-005)",,Journal of Applied Ecology,Conservation,2013,4.754,2013,USA,0,0,0,0,North America,shulse,1
263,127,shulse2013,Gambusia affinis,Omnivore,Diversity,Benthic Invertebrates,Lake,Manipulative,313,225,-1.16,0.22,,14,0,0,0,1,0,1,"United States Environmental Protection Agency Region VII Grant CD-98769101-0, a Missouri Department of Conservation Wildlife Diversity Fund Grant and a Missouri Department of Transportation Research and Development Grant (RI 07-005)",,Journal of Applied Ecology,Conservation,2013,4.754,2013,USA,0,0,0,0,North America,shulse,1
436,128,shurin2009,Lepomis macrochirus,Predator,Abundance,Phytoplankton,Lake,Mesocosm,314,226,3.15,1.65,,142,1,0,0,1,0,0,"US Environmental Protection Agency through its EMAP Surface Waters Program; Swedish Environmental Protection Agency; National Center for Ecological Analysis and Synthesis, a center funded by the NSF (grant no. DEB-0072909), the University of California, and the Santa Barbara campus; the National Science and Engineering  Research Council of Canada.",,Oecologia,General,2009,3.129,2009,Germany,0,0,0,0,Europe,shurin,0
435,128,shurin2009,Lepomis macrochirus,Predator,Diversity,Zooplankton,Lake,Mesocosm,315,227,-2.5,1.23,,142,1,0,0,1,0,0,"US Environmental Protection Agency through its EMAP Surface Waters Program; Swedish Environmental Protection Agency; National Center for Ecological Analysis and Synthesis, a center funded by the NSF (grant no. DEB-0072909), the University of California, and the Santa Barbara campus; the National Science and Engineering  Research Council of Canada.",,Oecologia,General,2009,3.129,2009,Germany,0,0,0,0,Europe,shurin,0
462,128,shurin2009,Notonecta undulata,Predator,Abundance,Phytoplankton,Lake,Mesocosm,316,228,2.39,1.16,,142,1,0,0,1,0,0,"US Environmental Protection Agency through its EMAP Surface Waters Program; Swedish Environmental Protection Agency; National Center for Ecological Analysis and Synthesis, a center funded by the NSF (grant no. DEB-0072909), the University of California, and the Santa Barbara campus; the National Science and Engineering  Research Council of Canada.",,Oecologia,General,2009,3.129,2009,Germany,0,0,0,0,Europe,shurin,0
461,128,shurin2009,Notonecta undulata,Predator,Diversity,Zooplankton,Lake,Mesocosm,317,229,-2.78,1.4,,142,1,0,0,1,0,0,"US Environmental Protection Agency through its EMAP Surface Waters Program; Swedish Environmental Protection Agency; National Center for Ecological Analysis and Synthesis, a center funded by the NSF (grant no. DEB-0072909), the University of California, and the Santa Barbara campus; the National Science and Engineering  Research Council of Canada.",,Oecologia,General,2009,3.129,2009,Germany,0,0,0,0,Europe,shurin,0
403,129,stewart2010,Cercopagis pengoi,Predator,Diversity,Zooplankton,Lake,Observational,318,230,0.84,0.46,,23,1,1,0,0,0,0,(1) Canada-Ontario Agreement (2) Great Lakes Fishery Commision (3) National Sciences and Engineering Research Council,NA,Journal of Great Lakes Research,Ecosystem,1994,0.694,1997,USA,0,0,0,0,North America,stewart_a,1
165,129,stewart2010,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,319,231,3.14,1.19,,23,1,1,0,0,0,0,(1) Canada-Ontario Agreement (2) Great Lakes Fishery Commision (3) National Sciences and Engineering Research Council,NA,Journal of Great Lakes Research,Ecosystem,1994,0.694,1997,USA,0,1,0,0,North America,stewart_a,1
166,129,stewart2010,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,319,231,2.5,0.9,,23,1,1,0,0,0,0,(1) Canada-Ontario Agreement (2) Great Lakes Fishery Commision (3) National Sciences and Engineering Research Council,NA,Journal of Great Lakes Research,Ecosystem,1994,0.694,1997,USA,0,1,0,0,North America,stewart_a,1
404,130,stewart1994,Cercopagis pengoi,Predator,Diversity,Zooplankton,Lake,Observational,320,232,0.45,0.42,,207,1,1,0,0,0,0,"Canada-Ontario Agreement, Great Lakes Fishery Commission, and the National Sciences and Engineering Research Council",,Journal of Great Lakes Research,Ecosystem,2010,1.305,2010,USA,0,0,0,0,North America,stewart_b,1
605,131,stiers2011,Hydrocotyle ranunculoides,Primary-producer,Diversity,Macrophytes,Lake,Observational,321,233,-4.11,0.53,,54,0,0,0,0,1,0,"‘ALIEN IMPACT’ financed by the Belgian Science Policy, contract number SD/BD/01A and by the Vrije Universiteit Brussel (OZR 1946 BOF)",,Biological Invasions,Invasions,2011,2.896,2011,Belgium,0,0,0,0,Europe,stiers,0
606,131,stiers2011,Ludwigia grandiflora,Primary-producer,Diversity,Macrophytes,Lake,Observational,322,234,-7.83,1.41,,54,0,0,0,0,1,0,"‘ALIEN IMPACT’ financed by the Belgian Science Policy, contract number SD/BD/01A and by the Vrije Universiteit Brussel (OZR 1946 BOF)",,Biological Invasions,Invasions,2011,2.896,2011,Belgium,0,0,0,0,Europe,stiers,0
613,131,stiers2011,Myriophyllum aquaticus,Primary-producer,Diversity,Macrophytes,Lake,Observational,323,235,-3.69,0.5,,54,0,0,0,0,1,0,"‘ALIEN IMPACT’ financed by the Belgian Science Policy, contract number SD/BD/01A and by the Vrije Universiteit Brussel (OZR 1946 BOF)",,Biological Invasions,Invasions,2011,2.896,2011,Belgium,0,0,0,0,Europe,stiers,0
709,132,strayer2003,Trapa natans,Primary-producer,Abundance,Benthic Invertebrates,River,Observational,324,236,-1.11,0.41,,90,0,0,0,0,0,1,Hudson River Foundation,,Canadian Journal of Fisheries and Aquatic Sciences,General,2003,2.432,2003,USA,0,0,0,0,North America,strayer,1
710,132,strayer2003,Trapa natans,Primary-producer,Abundance,Benthic Invertebrates,River,Observational,324,236,2.43,0.69,,90,0,0,0,0,0,1,Hudson River Foundation,,Canadian Journal of Fisheries and Aquatic Sciences,General,2003,2.432,2003,USA,0,0,0,0,North America,strayer,1
387,133,strecker2008,Bythotrephes longimanus,Predator,Abundance,Phytoplankton,Lake,Observational,325,237,-1.04,0.75,,63,0,0,0,0,0,1,"Tibor T. Polgar Fellowship program (a joint program of the Hudson River Foundation, the New York State Department of Environmental Conservation, and the Hudson River National Estuarine Research Reserve) and the New York State Department of Environmental Conservation",,Freshwater Biology,Ecosystem,2008,2.704,2008,USA,0,0,0,0,North America,strecker,1
384,133,strecker2008,Bythotrephes longimanus,Predator,Abundance,Zooplankton,Lake,Observational,326,237,-0.61,0.54,,63,0,0,0,0,0,1,"Tibor T. Polgar Fellowship program (a joint program of the Hudson River Foundation, the New York State Department of Environmental Conservation, and the Hudson River National Estuarine Research Reserve) and the New York State Department of Environmental Conservation",,Freshwater Biology,Ecosystem,2008,2.704,2008,USA,0,0,0,0,North America,strecker,1
385,133,strecker2008,Bythotrephes longimanus,Predator,Abundance,Zooplankton,Lake,Observational,326,237,-2.19,1.06,,63,0,0,0,0,0,1,"Tibor T. Polgar Fellowship program (a joint program of the Hudson River Foundation, the New York State Department of Environmental Conservation, and the Hudson River National Estuarine Research Reserve) and the New York State Department of Environmental Conservation",,Freshwater Biology,Ecosystem,2008,2.704,2008,USA,0,0,0,0,North America,strecker,1
386,133,strecker2008,Bythotrephes longimanus,Predator,Abundance,Zooplankton,Lake,Observational,326,237,-4.59,2.95,,63,0,0,0,0,0,1,"Tibor T. Polgar Fellowship program (a joint program of the Hudson River Foundation, the New York State Department of Environmental Conservation, and the Hudson River National Estuarine Research Reserve) and the New York State Department of Environmental Conservation",,Freshwater Biology,Ecosystem,2008,2.704,2008,USA,0,0,0,0,North America,strecker,1
389,134,strecker2006,Bythotrephes longimanus,Predator,Abundance,Phytoplankton,Lake,Observational,327,238,-1.12,0.41,,65,0,1,1,1,0,0,(1) Canada Discovery Grants (2) ALS (3) The Department of Fisheries and Oceans Canada (4) The Ontario Ministry of the Environment (5) Queen's University School of Graduate Studies and Research,(1) To SEA (provided by Natural Sciences and Engineering Research Council (2) Postgraduate Scholarship,Canadian Journal of Fisheries and Aquatic Sciences,General,2006,1.646,2006,Canada,0,0,0,0,North America,strecker,1
392,134,strecker2006,Bythotrephes longimanus,Predator,Abundance,Zooplankton,Lake,Observational,328,238,-1.02,0.4,,65,0,1,1,1,0,0,(1) Canada Discovery Grants (2) ALS (3) The Department of Fisheries and Oceans Canada (4) The Ontario Ministry of the Environment (5) Queen's University School of Graduate Studies and Research,(1) To SEA (provided by Natural Sciences and Engineering Research Council (2) Postgraduate Scholarship,Canadian Journal of Fisheries and Aquatic Sciences,General,2006,1.646,2006,Canada,0,0,0,0,North America,strecker,1
390,134,strecker2006,Bythotrephes longimanus,Predator,Diversity,Zooplankton,Lake,Observational,329,239,-1.13,0.41,,65,0,1,1,1,0,0,(1) Canada Discovery Grants (2) ALS (3) The Department of Fisheries and Oceans Canada (4) The Ontario Ministry of the Environment (5) Queen's University School of Graduate Studies and Research,(1) To SEA (provided by Natural Sciences and Engineering Research Council (2) Postgraduate Scholarship,Canadian Journal of Fisheries and Aquatic Sciences,General,2006,1.646,2006,Canada,0,0,0,0,North America,strecker,1
391,134,strecker2006,Bythotrephes longimanus,Predator,Diversity,Zooplankton,Lake,Observational,329,239,-0.74,0.38,,65,0,1,1,1,0,0,(1) Canada Discovery Grants (2) ALS (3) The Department of Fisheries and Oceans Canada (4) The Ontario Ministry of the Environment (5) Queen's University School of Graduate Studies and Research,(1) To SEA (provided by Natural Sciences and Engineering Research Council (2) Postgraduate Scholarship,Canadian Journal of Fisheries and Aquatic Sciences,General,2006,1.646,2006,Canada,0,0,0,0,North America,strecker,1
388,134,strecker2006,Bythotrephes longimanus,Predator,Physiochemistry,Nutrients-P,Lake,Observational,330,240,-1.47,0.46,,65,0,1,1,1,0,0,(1) Canada Discovery Grants (2) ALS (3) The Department of Fisheries and Oceans Canada (4) The Ontario Ministry of the Environment (5) Queen's University School of Graduate Studies and Research,(1) To SEA (provided by Natural Sciences and Engineering Research Council (2) Postgraduate Scholarship,Canadian Journal of Fisheries and Aquatic Sciences,General,2006,1.646,2006,Canada,0,0,0,0,North America,strecker,1
397,135,strecker2011,Bythotrephes longimanus,Predator,Abundance,Zooplankton,Lake,Observational,331,241,-0.93,0.26,,17,1,1,1,0,0,0,(1) Natural Sciences and Engineering Research Council of Canada (2) Discovery Grants (3) B.E.B Queen's Unviersity (4) Department of Fisheries and Oceans Canada (5) Ontario Ministry of the Environment,(1) Postgraduate scholarship to ALS (2) Discovery Grants,Limnology and Oceanography,General,2011,1.478,2011,Canada,0,0,0,0,North America,strecker,1
394,135,strecker2011,Bythotrephes longimanus,Predator,Physiochemistry,Nutrients-N,Lake,Observational,332,242,1.23,0.25,,17,1,1,1,0,0,0,(1) Natural Sciences and Engineering Research Council of Canada (2) Discovery Grants (3) B.E.B Queen's Unviersity (4) Department of Fisheries and Oceans Canada (5) Ontario Ministry of the Environment,(1) Postgraduate scholarship to ALS (2) Discovery Grants,Limnology and Oceanography,General,2011,1.478,2011,Canada,0,0,0,0,North America,strecker,1
395,135,strecker2011,Bythotrephes longimanus,Predator,Physiochemistry,Nutrients-N,Lake,Observational,332,242,0.6,0.22,,17,1,1,1,0,0,0,(1) Natural Sciences and Engineering Research Council of Canada (2) Discovery Grants (3) B.E.B Queen's Unviersity (4) Department of Fisheries and Oceans Canada (5) Ontario Ministry of the Environment,(1) Postgraduate scholarship to ALS (2) Discovery Grants,Limnology and Oceanography,General,2011,1.478,2011,Canada,0,0,0,0,North America,strecker,1
396,135,strecker2011,Bythotrephes longimanus,Predator,Physiochemistry,Nutrients-P,Lake,Observational,333,242,-1.04,0.24,,17,1,1,1,0,0,0,(1) Natural Sciences and Engineering Research Council of Canada (2) Discovery Grants (3) B.E.B Queen's Unviersity (4) Department of Fisheries and Oceans Canada (5) Ontario Ministry of the Environment,(1) Postgraduate scholarship to ALS (2) Discovery Grants,Limnology and Oceanography,General,2011,1.478,2011,Canada,0,0,0,0,North America,strecker,1
393,135,strecker2011,Bythotrephes longimanus,Predator,Physiochemistry,OM,Lake,Observational,334,242,-0.34,0.21,,17,1,1,1,0,0,0,(1) Natural Sciences and Engineering Research Council of Canada (2) Discovery Grants (3) B.E.B Queen's Unviersity (4) Department of Fisheries and Oceans Canada (5) Ontario Ministry of the Environment,(1) Postgraduate scholarship to ALS (2) Discovery Grants,Limnology and Oceanography,General,2011,1.478,2011,Canada,0,0,0,0,North America,strecker,1
181,136,sylvester2007,Limnoperla fortunei,Filter-collector,Abundance,Benthic Invertebrates,Estuary,Manipulative,335,243,-0.39,0.41,,29,1,0,0,0,0,0,"(1) UBA X096, (2) PICT 25275","grant from Argentina government, general science grant",Hydrobiologia,General,2007,1.201,2007,Argentina,0,0,0,0,Central and South America,sylvester,0
582,137,taylor2010,Caulerpa taxifolia,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Manipulative,336,244,-5.42,1.72,,19,1,0,0,0,0,0,"(1) ARC Discovery Grant, (2) Hermon Slade Foundation Grant, (3) NSW AMSA student award ",NA,Marine Ecology Progress Series,Ecosystem,2010,2.483,2010,Australia,0,0,0,0,Australia and New Zealand,taylor,1
583,137,taylor2010,Caulerpa taxifolia,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Manipulative,337,245,-2.33,0.55,,19,1,0,0,0,0,0,"(1) ARC Discovery Grant, (2) Hermon Slade Foundation Grant, (3) NSW AMSA student award ",NA,Marine Ecology Progress Series,Ecosystem,2010,2.483,2010,Australia,0,0,0,0,Australia and New Zealand,taylor,1
1,138,thyrring2013,Batillaria australis,Filter-collector,Diversity,Benthic Invertebrates,Estuary,Observational,338,246,0.27,0.01,,5,1,0,1,0,0,0,"(1) Oticon Fonden, (2) Rising Star travel grant from the Australian National Network in Marine Science, (3) Australian Research Council",,Helgoland Marine Research,Ecosystem,2013,1.408,2013,Australia,0,0,0,0,Australia and New Zealand,thyrring,1
2,138,thyrring2013,Batillaria australis,Filter-collector,Diversity,Benthic Invertebrates,Estuary,Observational,338,246,0.12,0.01,,5,1,0,1,0,0,0,"(1) Oticon Fonden, (2) Rising Star travel grant from the Australian National Network in Marine Science, (3) Australian Research Council",,Helgoland Marine Research,Ecosystem,2013,1.408,2013,Australia,0,0,0,0,Australia and New Zealand,thyrring,1
3,138,thyrring2013,Batillaria australis,Filter-collector,Diversity,Benthic Invertebrates,Estuary,Observational,338,246,0.91,0.01,,5,1,0,1,0,0,0,"(1) Oticon Fonden, (2) Rising Star travel grant from the Australian National Network in Marine Science, (3) Australian Research Council",,Helgoland Marine Research,Ecosystem,2013,1.408,2013,Australia,0,0,0,0,Australia and New Zealand,thyrring,1
4,138,thyrring2013,Batillaria australis,Filter-collector,Diversity,Benthic Invertebrates,Estuary,Observational,338,246,0.81,0.01,,5,1,0,1,0,0,0,"(1) Oticon Fonden, (2) Rising Star travel grant from the Australian National Network in Marine Science, (3) Australian Research Council",,Helgoland Marine Research,Ecosystem,2013,1.408,2013,Australia,0,0,0,0,Australia and New Zealand,thyrring,1
612,139,trebitz2007,Lythrum salicaria,Primary-producer,Diversity,Macrophytes,Lake,Observational,339,247,-0.27,0.08,,45,0,0,0,1,0,0,(1) EPA,NA,Journal of Great Lakes Research,Ecosystem,2007,1.18,2007,USA,0,0,0,0,North America,trebitz,1
658,139,trebitz2007,Phragmites australis,Primary-producer,Diversity,Macrophytes,Lake,Observational,340,248,0.43,0.07,,45,0,0,0,1,0,0,(1) EPA,NA,Journal of Great Lakes Research,Ecosystem,2007,1.18,2007,USA,0,0,1,0,North America,trebitz,1
725,139,trebitz2007,Typha sp.,Primary-producer,Diversity,Macrophytes,Lake,Observational,341,249,0.31,0.22,,45,0,0,0,1,0,0,(1) EPA,NA,Journal of Great Lakes Research,Ecosystem,2007,1.18,2007,USA,0,0,0,0,North America,trebitz,1
439,140,tsunoda2010,Micropterus salmoides,Predator,Diversity,Fish,Lake,Manipulative,342,250,-0.42,0.71,,10,1,0,0,0,0,1,"(1) Research for Restoring Ecosystem and Environment from Oshu City govt, (2) Grant-in-Aid for Scientific Research (19658088 and 20-3522)",,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2010,1.968,2010,Japan,0,0,0,0,Asia,tsunoda,0
440,140,tsunoda2010,Micropterus salmoides,Predator,Diversity,Fish,Lake,Observational,343,251,-0.54,0.57,,10,1,0,0,0,0,1,"(1) Research for Restoring Ecosystem and Environment from Oshu City govt, (2) Grant-in-Aid for Scientific Research (19658088 and 20-3522)",,Aquatic Conservation: Marine and Freshwater Ecosystems,Conservation,2010,1.968,2010,Japan,0,0,0,0,Asia,tsunoda,0
584,141,vazquez-luis2008,Caulerpa taxifolia,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,344,252,-0.25,0.68,,53,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,Marine Environmental Research,General,2008,2.032,2008,Spain,0,0,0,0,Europe,vazquez-luis,0
585,141,vazquez-luis2008,Caulerpa taxifolia,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,344,252,-1.6,1.22,,53,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,Marine Environmental Research,General,2008,2.032,2008,Spain,0,0,0,0,Europe,vazquez-luis,0
586,141,vazquez-luis2008,Caulerpa taxifolia,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,345,253,0.28,0.68,,53,0,0,0,0,0,0,"(1) Instituto Alicantino de Cultura Juan Gil Albert, Excma. Diputacio ́n de Alicante",city institute of culture,Marine Environmental Research,General,2008,2.032,2008,Spain,0,0,0,0,Europe,vazquez-luis,0
